Test ID,easting__N,northing__,GWD (m),L (m),Slope (%),Elevation,Target,CM pred
32573,1574703.493,5181565.57,4.073204994,659.3035373,1.360080838,5.543857574,0,TN
42547,1574706.539,5181593.568,3.395762444,658.1469892,3.144790888,4.966041565,0,TN
32572,1574717.241,5181584.724,3.297919273,674.2036011,6.462552547,5.165387154,0,TN
11579,1574719.742,5181651.605,2.934341908,669.1358646,2.54248786,4.184475422,0,TN
37266,1574723.17,5181615.97,2.586038351,678.392208,1.341186762,3.910468578,0,TN
29890,1574723.832,5181422.379,2.63513875,744.657742,0.712358415,4.962421417,0,TN
15818,1574725.164,5181522.656,2.859292507,700.6582274,0.600807548,4.606891155,0,TN
11079,1574731.712,5181489.999,3.013184547,721.5061098,0.473863214,5.020333767,0,TN
25588,1574736.16,5181452.3,2.854059696,744.3738547,0.287632674,5.027924061,0,TN
25589,1574737.06,5181428.98,2.63513875,757.6453324,0.943687141,4.932680607,0,TN
37267,1574747.08,5181641.14,2.730524063,709.4545044,0.661078393,4.078027725,0,TN
50246,1574751,5181610,2.492657423,717.1697549,2.221523523,4.227114677,0,TN
11568,1574757.503,5181440.519,2.712381363,777.6661953,1.750206828,4.953495502,0,TN
33291,1574760.196,5181531.243,2.756744146,744.9813582,0.658327699,4.774312973,0,TN
33290,1574766.022,5181551.034,2.420767307,747.5928583,1.61716485,4.488181591,0,TN
37268,1574769.73,5181667.14,3.445750475,727.0194678,1.728673935,4.960417747,0,TN
29897,1574771.459,5181480.42,2.509193659,777.724911,1.257357001,4.524570465,0,TN
11576,1574772.002,5181623.937,2.931471825,745.0338096,1.284236908,4.430157661,0,TN
6594,1574774.794,5181521.287,2.685733557,767.594527,0.925320983,4.834179878,0,TN
29907,1574775.891,5181505.536,2.39727664,774.1991361,0.616486669,4.514359474,0,TN
54797,1574775.914,5181631.178,2.931471825,750.0960262,1.931641221,4.795292377,0,TN
10326,1574782,5181622,2.931471825,758.901236,0.590568781,4.709196091,0,TN
876,1574782.365,5181708.869,3.040045738,716.5762884,3.205178499,3.556040287,0,TN
54798,1574783.499,5181634.539,2.931471825,759.8128218,0.937086046,4.941433907,0,TN
37269,1574784.3,5181693.24,3.040045738,731.301471,5.335105419,4.584683418,0,TN
7680,1574789.018,5181537.322,2.446427584,782.1887289,1.388194561,4.734404087,0,TN
30827,1574789.081,5181738.367,2.970468283,701.9029147,2.754913807,4.032930851,0,TN
54796,1574789.967,5181655.331,3.27550745,758.7219412,1.896319985,4.998492241,0,TN
30826,1574802.532,5181750.634,2.970468283,709.1523892,1.18351984,4.248556137,0,TN
19694,1574809.927,5181646.309,3.27550745,788.7902449,0.508303344,5.095127583,0,TN
6586,1574818.47,5181792.352,1.963471532,702.2099309,2.10161829,3.1916008,0,TN
19693,1574818.823,5181671.699,2.420046091,787.2699024,3.58703208,4.617835522,0,TN
11082,1574819.53,5181386.002,2.225278854,885.5138491,1.345493436,5.329501152,0,TN
25615,1574822,5181819,2.331013441,692.0801842,1.747982144,3.481920481,0,TN
33319,1574822.748,5181640.094,3.130784273,808.2964144,0.957238138,4.938054085,0,TN
25616,1574828,5181806,1.963471532,706.5731756,1.575246334,2.794221401,0,FP
31787,1574829.245,5181782.831,2.370484352,721.2259531,3.281089306,3.025845051,0,TN
5520,1574832.252,5181501.247,2.71381259,850.969868,2.732332468,5.08951807,0,TN
11575,1574839.515,5181659.295,2.51760602,820.4165982,4.677074909,4.39640379,0,TN
25622,1574846.66,5181453.23,2.40934515,887.7875295,2.158919096,4.94555378,0,TN
10741,1574856.227,5181716.702,2.811335087,796.6465108,0.142726541,4.433439732,0,TN
25629,1574860.38,5181479.34,2.563037872,895.9453095,2.603750229,5.121100426,0,TN
1990,1574870.906,5181500.768,2.321526527,902.9723353,0.911614418,4.62830019,1,FN
28550,1574873.95,5181739.52,2.357843876,802.9423531,1.958672047,4.097712517,0,TN
29069,1574877.179,5181625.292,2.843257189,885.8165055,3.738777876,5.074793816,0,TN
896,1574878.986,5181498.639,2.321526527,914.4766147,2.712322712,5.094531059,0,TN
51022,1574883.069,5181502.605,2.321526527,918.7724865,2.712322712,5.51796484,0,TN
32650,1574884.684,5181719.512,2.681317329,828.9404158,0.736826599,4.415880203,0,TN
51023,1574888.008,5181521.948,2.996251822,920.1027329,2.326869249,5.580335617,0,TN
7678,1574890.63,5181426.108,2.775103569,956.947071,1.611192107,5.564351082,0,TN
1982,1574893.894,5181631.717,2.145826578,903.5798584,0.830406785,4.187408924,0,FP
6591,1574896.646,5181494.781,2.775689602,939.3785385,2.663333654,5.342316151,0,TN
28549,1574897.16,5181733.46,2.451998711,835.2289875,0.607990503,4.33000946,0,TN
5540,1574900.372,5181588.104,2.795651913,924.6265455,0.175925449,5.213546276,0,TN
25643,1574900.39,5181575.78,2.646201611,926.2551731,1.613237143,5.026022434,0,TN
42172,1574906.082,5181703.266,2.467291355,865.5730303,2.887968779,4.422959805,1,TP
42171,1574909.68,5181692.062,2.467291355,877.4586113,2.887968779,4.897285938,1,TP
31798,1574910.642,5181672.519,2.561122417,892.2407256,1.035686851,4.626968861,0,TN
4572,1574911.488,5181590.074,2.795651913,939.6582944,1.547538996,5.130077839,0,TN
5541,1574912.668,5181564.584,2.712165117,944.7731572,2.491113186,5.132227421,0,TN
10909,1574920,5181522,3.097809792,963.4303566,0.399470836,5.770501614,0,TN
37357,1574922.04,5181475.2,2.60397315,979.6511524,2.672850609,5.361102581,0,TN
42173,1574923.764,5181708.107,2.934184074,883.8489193,2.108592749,4.78368187,0,TN
10891,1574925,5181525,3.097809792,969.4918985,0.399470836,5.740721226,0,TN
11556,1574927.265,5181463.444,2.60397315,990.6309798,2.061871052,5.092401981,0,TN
882,1574927.727,5181718.361,2.49466753,882.2188556,2.108592749,4.344665051,0,TN
6589,1574929.41,5181614.145,2.212949514,957.6354804,1.534327507,4.288422108,0,TN
5090,1574931.989,5181625.38,2.212949514,951.9089712,1.581846237,4.546302795,0,TN
38283,1574932.611,5181589.75,2.268212557,968.6951005,2.176152468,4.827855587,0,TN
7453,1574934.679,5181571.172,2.712165117,973.8903769,3.239103317,5.312736034,0,TN
40913,1574937.391,5181651.74,2.417851448,938.6363567,2.698047876,4.717898369,0,TN
37358,1574941.1,5181502.04,2.602908134,997.1492328,1.453999281,5.359787464,0,TN
6585,1574942.664,5181643.743,2.745580673,950.6111637,1.032097697,4.78367281,0,TN
25654,1574943.02,5181492.74,2.602908134,1002.361638,0.91158396,5.258708477,0,TN
23348,1574947,5181790,3.04485321,867.2064855,1.622720361,4.785602093,0,TN
37359,1574952.2,5181516.19,2.661480188,1008.503333,0.844511986,4.963543415,0,TN
5089,1574956.659,5181631.728,2.448047161,975.7488902,2.464057684,4.845685482,0,TN
11567,1574957.365,5181392.593,2.488007784,1058.90463,1.019619584,5.426736832,0,TN
4571,1574958.21,5181551.46,2.863958359,1009.256527,0.606166244,5.560205936,0,TN
8463,1574965.071,5181416.604,2.220888853,1058.564372,1.214674354,5.313332081,0,FP
49628,1574965.131,5181603.421,2.403624296,1006.728379,1.376126647,4.92156601,0,TN
49624,1574968.879,5181595.105,2.403624296,1017.401448,1.960304856,4.88375473,0,TN
4570,1574974.134,5181547.072,2.745160818,1031.790862,2.182594776,5.543368816,0,TN
49629,1574975.907,5181617.788,2.759446383,1008.44559,2.151690245,5.01838541,0,TN
51175,1574976.2,5181432.8,2.220888853,1066.834328,0.868562758,5.40491581,0,FP
883,1574976.645,5181565.149,2.069584131,1032.248982,3.888294697,4.615927219,0,TN
51176,1574984.2,5181451.7,2.522774696,1070.615969,1.075878859,5.46332407,0,TN
49627,1574985.301,5181612.714,2.759446383,1023.134016,1.563072324,5.104313374,0,TN
5052,1574997.175,5181541.965,2.155553341,1064.182687,3.8054986,5.531657696,0,TN
25668,1575000.48,5181418.82,2.378397703,1104.341912,1.213664532,5.556882858,0,FP
43463,1575006.593,5181625.01,3.11857152,1039.403418,0.667686939,5.643603802,0,TN
4569,1575013.801,5181451.081,2.563744307,1110.350655,0.411292195,5.658508301,0,TN
43462,1575016.708,5181643.372,2.379811764,1038.980755,4.105575085,5.294825554,0,TN
13742,1575018.189,5181679.805,2.726252794,1017.506699,2.807827711,5.27746439,1,FN
31735,1575026.015,5182031.894,2.772723198,905.0157205,2.738722086,4.15003252,0,TN
4929,1575027.146,5181430.07,2.468737841,1135.448759,0.775450587,5.574875832,0,TN
48543,1575029.735,5181552.24,2.15718627,1106.908253,1.306664944,5.046797752,0,FP
6593,1575030.755,5181419.094,2.468737841,1144.294001,0.933908641,5.636826038,0,TN
5221,1575032.739,5181615.517,2.953369856,1077.127672,1.310774207,5.24149704,0,TN
51122,1575040.826,5181987.58,2.557569742,939.7240641,0.468943328,4.047392368,0,TN
23332,1575042,5181988,2.557569742,941.1299115,0.468943328,4.047392368,0,TN
4595,1575051.271,5182032.613,2.87004137,938.6630797,0.679843545,4.319155216,0,TN
11040,1575053.72,5182056.443,2.728065968,934.4527758,1.264587283,4.039999962,0,TN
10742,1575054.172,5181537.128,2.069132566,1142.884869,1.481916904,5.11366272,0,FP
11063,1575056.634,5181423.173,2.613214254,1177.146515,3.699735641,6.004825592,0,TN
28595,1575060.61,5181399.95,2.803925514,1191.162768,2.346051216,6.563112259,0,TN
9759,1575063.031,5181460.918,3.418720961,1173.244259,1.822201252,6.429616451,0,TN
9761,1575063.031,5181460.918,3.418720961,1173.244259,1.822201252,6.429616451,0,TN
4928,1575065.011,5181412.148,3.412421942,1192.314195,3.699735641,6.597992897,0,TN
25686,1575065.4,5181552.9,2.535372972,1155.614233,1.076275706,5.343046665,0,TN
54841,1575067.961,5182117.432,2.841727495,934.3726341,3.055764914,4.139113903,0,TN
4593,1575075.391,5182077.176,2.422369957,956.997,1.777569771,3.808023691,0,TN
39584,1575077.237,5181448.797,3.418720961,1196.041692,2.448476315,6.740911484,0,TN
11551,1575079.98,5181605.002,3.085016012,1140.910542,4.065158367,5.867938995,0,TN
27445,1575080.062,5181951.465,2.632923603,1000.499274,1.711554646,4.581123352,0,TN
13738,1575082.517,5181768.892,3.347604036,1053.163483,0.52168256,5.635942459,0,TN
13740,1575082.517,5181768.892,3.347604036,1053.163483,0.52168256,5.635942459,0,TN
39583,1575087.834,5181468.05,2.330753803,1204.577207,4.498416901,6.21464777,0,TN
22275,1575093,5181450,3.671490431,1216.828267,1.163464665,7.047722816,0,TN
38891,1575096.164,5181575.698,2.818648577,1180.312479,1.268365622,5.812685013,0,TN
23331,1575097,5181959,2.757331848,1023.056419,1.087320566,4.581874371,0,TN
51121,1575097.805,5181954.594,2.757331848,1024.562884,1.087320566,4.644147396,0,TN
28562,1575099.02,5182081.37,2.664214611,987.3685836,3.188454866,4.584143639,1,FN
25698,1575104.95,5181415.08,3.686338663,1244.330537,3.171037912,6.878843784,0,TN
4575,1575105.274,5181482.731,2.330753803,1224.226785,2.326951742,5.24809885,0,TN
41169,1575105.745,5182022.417,2.995550632,1014.926976,1.852317333,4.712985992,0,TN
38890,1575107.446,5181584.625,2.818648577,1187.672857,1.990187764,5.608551502,0,TN
4577,1575108.162,5181498.375,2.48065114,1224.37294,2.757079124,5.864701271,0,TN
37737,1575108.583,5181998.105,2.952421665,1026.39894,0.357091367,4.765975475,0,TN
37736,1575108.876,5182006.325,2.952421665,1024.186795,0.357091367,4.693034649,0,TN
23333,1575118,5181540,2.741771698,1229.626481,2.551588774,5.900661945,0,TN
884,1575118.046,5181588.365,2.443586349,1197.925078,1.142133594,5.13742733,0,TN
39586,1575119.393,5181981.708,2.957166195,1046.335189,0.905652881,4.804737568,0,TN
37712,1575120.991,5182008.591,2.896692276,1039.723079,2.416113138,4.655144215,0,TN
23327,1575122,5181958,2.801542282,1057.507778,0.390217751,4.933031082,0,TN
5538,1575122.846,5181492.338,2.897546053,1245.711025,3.099359751,5.996170521,0,TN
28563,1575124.26,5182093.41,3.338565826,1017.432771,1.803299904,4.91213274,1,FN
51123,1575127.793,5181959.593,2.801542282,1065.337054,0.390217751,4.785129547,0,TN
25702,1575128.61,5181438.62,2.68930769,1268.151539,3.777257204,6.489871025,0,TN
5054,1575132.622,5181512.47,2.897546053,1254.618099,1.466932178,6.361049652,0,TN
28591,1575133.52,5182049.57,2.726085663,1043.638838,4.257642269,4.825963497,0,TN
11429,1575134.261,5182014.264,2.364263058,1055.735613,0.875313222,4.176417351,0,FP
25703,1575136.1,5181656.8,2.877069235,1178.017636,0.92065233,5.816965103,0,TN
7450,1575141.434,5182079.576,3.843483925,1044.816485,1.71697557,5.516866684,0,TN
19095,1575145.368,5182197.322,2.844032764,1015.05625,1.348087549,4.223670483,1,FN
43233,1575146.231,5182046.333,3.275719166,1061.704237,2.508709431,4.76947546,0,TN
25706,1575151.1,5181493,3.268570662,1283.931541,1.445562005,6.424735069,0,TN
28590,1575151.51,5182072.72,3.843483925,1060.485728,0.436484963,5.536146164,0,TN
19097,1575154.243,5182226.045,2.359698296,1020.447337,5.829496384,4.033998013,1,FN
28657,1575155.99,5182314.69,1.997339845,1012.044265,0.215797961,3.014924288,0,TN
19099,1575165.21,5182235.341,2.716594219,1033.594945,2.681163311,3.939198017,1,FN
19089,1575166.869,5182272.367,2.363975048,1030.293179,1.837773561,3.50911212,1,FN
25712,1575167,5181411.59,3.009212255,1328.306695,3.405543566,6.737389565,0,TN
25713,1575167,5181411.59,3.009212255,1328.306695,3.405543566,6.737389565,0,TN
5092,1575168.503,5182094.721,3.915982485,1076.35693,0.475468814,5.568252087,0,TN
51798,1575169.5,5181963.13,2.383491516,1119.607126,1.910600662,4.999008179,0,TN
19094,1575170.221,5182215.924,2.716594219,1044.332113,0.91604495,4.121364117,1,FN
28658,1575170.722,5182330.848,1.930140853,1031.955534,0.23280704,3.066839695,1,TP
23334,1575171,5181604,2.858011007,1252.621949,2.172058582,5.72650671,0,TN
5516,1575177.965,5181475.346,3.815017223,1324.552625,2.817398071,7.331190586,0,TN
19101,1575179.136,5182233.85,2.716594219,1052.877927,0.709374189,4.03313303,1,FN
19103,1575179.318,5182184.491,2.884914637,1064.346349,0.525531888,4.40663147,1,FN
5140,1575182.314,5181436.421,2.393382788,1340.98088,6.261610508,6.301290512,0,TN
11044,1575183.251,5181951.118,2.769505024,1142.230486,2.615736961,4.910218716,0,TN
19087,1575184.903,5182252.998,2.536685944,1057.582503,1.496578336,3.877456903,1,FN
32574,1575187.482,5181468.863,3.815017223,1339.056835,2.597332716,7.463324547,0,TN
32231,1575193.32,5181983.58,2.650305271,1144.593597,0.496018231,5.022314548,0,TN
51771,1575198.14,5182058.26,3.415524483,1127.571053,0.352994353,5.459756374,0,TN
8462,1575201.854,5182335.447,1.870080471,1074.813917,1.277803421,3.077265263,0,FP
23336,1575202,5181481,4.00326252,1355.819055,3.188727856,7.341411114,0,TN
4937,1575202.45,5182087.534,3.811914921,1124.144357,0.489177972,5.470348835,0,TN
25718,1575208.91,5181416.41,2.755749226,1382.837876,4.937401772,6.324397087,0,TN
11054,1575211.938,5182415.725,1.256959677,1090.1889,0.690241933,2.278518438,1,FN
19093,1575213.84,5182199.426,2.774966955,1107.328411,0.511710227,4.26783514,0,TN
19091,1575214.641,5182164.877,2.781823158,1117.489094,0.338115454,4.384255886,0,TN
51772,1575218.31,5182059.62,3.514941216,1154.194283,0.553365827,5.486468792,0,TN
43707,1575221.57,5181407.01,2.662099123,1402.810628,5.153703213,6.210642338,0,TN
25722,1575222.67,5181437.32,3.686794043,1395.061831,0.890984356,7.291897297,0,TN
32232,1575222.98,5182005.65,2.666642904,1177.431311,0.143857926,4.818903446,0,TN
8461,1575223.063,5181639.122,2.862507105,1297.584185,0.556774676,5.748078346,0,TN
19081,1575223.888,5182153.496,2.831117153,1133.288646,0.522788763,4.449544907,0,TN
48819,1575227,5181983,2.608683109,1189.946376,0.529507577,4.91787672,0,TN
48820,1575233,5182003,2.666642904,1191.703159,0.143857926,4.77182436,0,TN
25725,1575233.7,5181396.8,2.662099123,1422.396518,2.430579424,6.097258091,0,TN
23427,1575234.758,5181652.717,2.862507105,1305.293158,1.023556709,5.960845947,0,TN
25727,1575236.69,5181930.6,2.401428938,1217.839369,3.363454342,4.975235462,0,TN
43708,1575236.77,5181426.06,3.686794043,1417.315399,0.78639847,7.234693527,0,TN
888,1575237.67,5182035.468,2.697581053,1187.755061,0.992676198,4.719892502,0,TN
887,1575240.48,5181898.518,2.407151461,1227.592504,1.377631545,4.919290543,0,TN
6551,1575240.819,5181902.568,2.407151461,1227.393833,1.377631545,4.770390511,0,TN
43709,1575243.21,5181432.75,3.678359509,1424.048191,1.097903013,7.32612133,0,TN
19082,1575249.825,5182182.591,2.874479771,1160.205399,0.60640192,4.440244198,0,TN
23335,1575250,5181542,3.295258999,1388.438216,1.618415475,6.632359028,0,TN
25729,1575250.8,5181422.5,3.678359509,1437.245665,0.78639847,7.152165413,0,TN
7447,1575251.086,5182287.617,2.487443447,1144.504691,2.241945505,3.942355633,0,TN
19083,1575252.434,5182083.881,3.156502485,1192.338836,2.282528877,4.35651207,0,TN
23625,1575255,5181717,3.438578606,1301.272536,2.800652742,5.983028412,0,TN
15819,1575258.032,5182318.954,2.28019762,1152.400913,2.483862638,3.872625589,0,TN
4936,1575259.75,5181948.191,3.213913441,1245.094284,4.3396945,6.005653858,0,TN
25731,1575269.99,5181954.83,3.838497877,1256.541761,4.789167404,6.044511795,0,FP
25732,1575270.44,5181941.61,3.838497877,1261.623468,2.724138737,6.568555832,0,TN
17473,1575280.928,5181837.593,2.77993679,1295.328183,3.448952675,5.625786781,0,TN
23624,1575282,5181756,3.295425177,1321.637109,2.950943232,5.917485714,0,TN
8453,1575283.133,5181872.531,2.256825447,1290.555513,0.760082722,5.017112255,0,FP
19084,1575283.252,5182190.118,2.829305172,1203.728604,0.503306329,4.423740387,0,TN
17474,1575285.153,5181831.611,3.06342864,1302.554082,2.072038412,5.669270515,0,TN
23627,1575289,5181684,2.818855047,1360.139857,0.55765146,5.736538887,1,FN
11432,1575292.751,5181803.399,2.714834452,1320.538643,0.784916461,5.447488785,0,TN
5537,1575293.948,5182333.34,2.793213129,1201.648789,2.366842985,4.06085825,0,TN
19085,1575299.935,5182171.361,2.730293274,1230.894054,0.907948434,4.534713745,0,TN
33828,1575302.31,5182001.42,2.704199314,1285.15565,0.516830921,4.96454525,0,TN
885,1575303.186,5181596.101,2.910852194,1422.448616,0.802549601,6.002967834,1,FN
7674,1575306.004,5181858.277,2.294972181,1324.627117,3.255036592,5.557509899,0,FP
19086,1575315.497,5182152.291,2.80399394,1257.001279,0.735526979,4.605346203,1,FN
23631,1575320,5181714,2.295763016,1387.961056,0.923122704,5.309876442,0,FP
14662,1575320,5182371,2.943139553,1238.108809,1.764037728,4.221349239,0,TN
14287,1575323.852,5182497.455,3.210686922,1198.168815,3.133604527,4.297298431,0,TN
14663,1575327,5182338,3.081914186,1247.172404,3.165300131,4.387384892,0,TN
11060,1575328.877,5182212.068,3.150078773,1261.280808,2.120394707,5.275916576,0,TN
1991,1575332.7,5182430.412,2.107587337,1256.895827,1.497654676,3.403603077,0,TN
37281,1575333.42,5182470.21,2.795094013,1237.074704,1.222619414,4.062286854,0,TN
4480,1575334.59,5182388.629,2.037840366,1258.549885,2.101518869,3.883734703,0,TN
37280,1575335.74,5182452.98,2.192406178,1261.098112,1.81535697,3.713552475,0,TN
11428,1575337.68,5181910.607,2.617537022,1358.870803,0.870759368,5.355122089,0,FP
32350,1575337.684,5181832.803,2.343796015,1373.440657,1.017608643,5.081330299,0,FP
32349,1575341.212,5181818.601,2.343796015,1381.76204,0.514928699,4.973483562,0,FP
29471,1575342.85,5182369.02,2.992041588,1269.535438,1.404498935,4.37739706,0,TN
39024,1575345.411,5182525.29,3.323116779,1163.677962,0.707331598,4.593439579,0,TN
5367,1575346.366,5182244.954,3.780017376,1279.926894,2.647703171,5.527187347,0,TN
5515,1575346.589,5182246.655,3.780017376,1280.005468,2.647703171,5.527187347,0,TN
